x,y
-5734,32878756
-10538,111049444
-8221,67584841
12126,147039876
9684,93779856
14979,224370441
-1121,1256641
3419,11689561
-11898,141562404
-13920,193766400
-18886,356680996
19822,392911684
7932,62916624
-13569,184117761
629,395641
-3188,10163344
12726,161951076
19987,399480169
1279,1635841
-13079,171060241
-2108,4443664
62,3844
4373,19123129
-19351,374461201
8625,74390625
-9725,94575625
-11218,125843524
-17728,314281984
4278,18301284
17095,292239025
-6734,45346756
292,85264
14019,196532361
-4166,17355556
-5583,31169889
11198,125395204
-14871,221146641
-16616,276091456
4894,23951236
14385,206928225
-3079,9480241
12170,148108900
-16762,280964644
18475,341325625
10987,120714169
-6767,45792289
-19783,391367089
-1431,2047761
16131,260209161
-3567,12723489
-5986,35832196
8932,79780624
-2236,4999696
863,744769
15137,229128769
11272,127057984
976,952576
14012,196336144
4826,23290276
8028,64448784
9160,83905600
-9655,93219025
639,408321
-18054,325946916
-3942,15539364
8371,70073641
-19427,377408329
1512,2286144
4990,24900100
8189,67059721
-385,148225
-2551,6507601
9925,98505625
-7286,53085796
-18794,353214436
-12234,149670756
-19259,370909081
13577,184334929
15627,244203129
14046,197290116
16324,266472976
13156,173080336
-6874,47251876
-19039,362483521
-12717,161722089
-16982,288388324
1625,2640625
-10509,110439081
18531,343397961
12710,161544100
12533,157076089
3522,12404484
-13498,182196004
-6711,45037521
-3764,14167696
17841,318301281
3564,12702096
-610,372100
-10318,106461124
3781,14295961
-12194,148693636
12719,161772961
-5135,26368225
-6797,46199209
4992,24920064
12373,153091129
9772,95491984
-7157,51222649
-5065,25654225
17609,310076881
3427,11744329
-3947,15578809
-7448,55472704
8249,68046001
-6631,43970161
15538,241429444
-14633,214124689
15659,245204281
3671,13476241
15250,232562500
-3546,12574116
-16195,262278025
-5657,32001649
19203,368755209
4433,19651489
14559,211964481
4750,22562500
-1304,1700416
13907,193404649
8931,79762761
-7484,56010256
12367,152942689
-10840,117505600
-16615,276058225
6424,41267776
15719,247086961
-17395,302586025
6765,45765225
10391,107972881
11997,143928009
-12019,144456361
11817,139641489
-10746,115476516
-11093,123054649
-19137,366224769
16631,276590161
-14493,210047049
-7335,53802225
17063,291145969
1297,1682209
-19413,376864569
-12432,154554624
-3421,11703241
-10688,114233344
18941,358761481
16003,256096009
9042,81757764
3487,12159169
-14370,206496900
-879,772641
16291,265396681
9061,82101721
19826,393070276
-4419,19527561
-9236,85303696
-7123,50737129
-11597,134490409
-18202,331312804
-15398,237098404
-9639,92910321
-18995,360810025
5010,25100100
16199,262407601
-12279,150773841
17602,309830404
-2549,6497401
3587,12866569
6545,42837025
4413,19474569
-13346,178115716
-19912,396487744
-262,68644
-16088,258823744
-3901,15217801
11449,131079601
-11334,128459556
8505,72335025
-9774,95531076
-5680,32262400
9902,98049604
13121,172160641
-11352,128867904
9702,94128804
-7025,49350625
-4140,17139600
6466,41809156
767,588289
693,480249
1746,3048516
-15064,226924096
17846,318479716
-863,744769
2044,4177936
-3573,12766329
11798,139192804
19494,380016036
3112,9684544
11280,127238400
18275,333975625
5161,26635921
17434,303944356
-6519,42497361
2566,6584356
-701,491401
-91,8281
-12402,153809604
18509,342583081
7557,57108249
-700,490000
3448,11888704
-14154,200335716
-657,431649
18906,357436836
4203,17665209
-10259,105247081
17478,305480484
-17621,310499641
18814,353966596
19041,362559681
-68,4624
3877,15031129
17604,309900816
-7250,52562500
-8641,74666881
-6640,44089600
-170,28900
12978,168428484
6328,40043584
-1049,1100401
12053,145274809
-9550,91202500
11709,137100681
17746,314920516
-4072,16581184
6241,38950081
-8777,77035729
12275,150675625
-12475,155625625
8059,64947481
-6192,38340864
-10829,117267241
706,498436
-8012,64192144
15483,239723289
-11045,121992025
-12795,163712025
-1569,2461761
6607,43652449
-589,346921
17141,293813881
18717,350326089
-17111,292786321
11859,140635881
13783,189971089
16931,286658761
8877,78801129
-16849,283888801
18355,336906025
589,346921
13037,169963369
15210,231344100
12876,165791376
-9630,92736900
18090,327248100
-14026,196728676
2533,6416089
-4582,20994724
-15925,253605625
14146,200109316
15187,230644969
5512,30382144
2691,7241481
-19388,375894544
1900,3610000
-17408,303038464
8708,75829264
-9514,90516196
-9857,97160449
12352,152571904
-1405,1974025
15974,255168676
-14502,210308004
18111,328008321
577,332929
-992,984064
-6542,42797764
3568,12730624
13469,181413961
8854,78393316
-1149,1320201
3708,13749264
11546,133310116
2356,5550736
10351,107143201
-18431,339701761
17829,317873241
3946,15570916
19762,390536644
-17073,291487329
17173,294911929
-11355,128936025
9273,85988529
-2671,7134241
-16912,286015744
13494,182088036
-15230,231952900
2678,7171684
-14168,200732224
-18923,358079929
-1754,3076516
-12819,164326761
11235,126225225
-1451,2105401
11068,122500624
26,676
-16889,285238321
-7453,55547209
-5238,27436644
-18184,330657856
10516,110586256
-8986,80748196
-13457,181090849
9807,96177249
18570,344844900
188,35344
-15388,236790544
-13312,177209344
-4220,17808400
1879,3530641
-48,2304
18647,347710609
17297,299186209
12792,163635264
5373,28869129
-7693,59182249
10308,106254864
7327,53684929
8536,72863296
-4094,16760836
-5795,33582025
-6981,48734361
-11847,140351409
19741,389707081
-1324,1752976
-13604,185068816
-18540,343731600
8361,69906321
-13475,181575625
-2663,7091569
-11801,139263601
3922,15382084
-4574,20921476
17726,314211076
-18361,337126321
-13572,184199184
7923,62773929
-5218,27227524
3335,11122225
8300,68890000
9132,83393424
4296,18455616
-19150,366722500
10147,102961609
12681,160807761
-8224,67634176
-6207,38526849
15918,253382724
-7235,52345225
14330,205348900
1198,1435204
6849,46908801
-8977,80586529
-2450,6002500
17041,290395681
18179,330476041
878,770884
-15497,240157009
-3910,15288100
14823,219721329
-13281,176384961
-7986,63776196
11667,136118889
11653,135792409
17393,302516449
-5869,34445161
-15754,248188516
-14887,221622769
-15786,249197796
-12062,145491844
-9225,85100625
-8486,72012196
-3845,14784025
10854,117809316
6642,44116164
-3232,10445824
16422,269682084
15927,253669329
11736,137733696
-10302,106131204
14436,208398096
-7084,50183056
-5203,27071209
-10923,119311929
13073,170903329
-16301,265722601
-13719,188210961
10009,100180081
16727,279792529
-9292,86341264
8197,67190809
-11192,125260864
-15373,236329129
-18263,333537169
5900,34810000
-7044,49617936
19308,372798864
10870,118156900
8643,74701449
9140,83539600
14613,213539769
18808,353740864
-4571,20894041
-15356,235806736
-11910,141848100
836,698896
-18917,357852889
-8488,72046144
-3643,13271449
-13395,179426025
-15725,247275625
-4067,16540489
4251,18071001
14880,221414400
3003,9018009
18850,355322500
7581,57471561
5736,32901696
8567,73393489
-8478,71876484
593,351649
-17902,320481604
-5961,35533521
-3131,9803161
-5538,30669444
15059,226773481
5860,34339600
-1060,1123600
18437,339922969
-12124,146991376
10501,110271001
-15677,245768329
17737,314601169
-1949,3798601
14494,210076036
9572,91623184
-18963,359595369
16519,272877361
-8346,69655716
-10740,115347600
7662,58706244
-4638,21511044
9185,84364225
5392,29073664
-17032,290089024
11831,139972561
-12540,157251600
6677,44582329
16195,262278025
2362,5579044
-12374,153115876
19214,369177796
-17797,316733209
-487,237169
-16402,269025604
13207,174424849
4061,16491721
8151,66438801
-6267,39275289
-2800,7840000
-480,230400
939,881721
-19024,361912576
-15059,226773481
-2210,4884100
-11603,134629609
-18719,350400961
10240,104857600
-17774,315915076
-3713,13786369
-9454,89378116
19088,364351744
14196,201526416
8071,65141041
11723,137428729
10954,119990116
-7502,56280004
13267,176013289
-11061,122345721
14883,221503689
746,556516
-19701,388129401
-6776,45914176
2359,5564881
-2878,8282884
-11379,129481641
-17648,311451904
2697,7273809
-14075,198105625
14353,206008609
16313,266113969
-9384,88059456
-17053,290804809
-17881,319730161
-9580,91776400
-5136,26378496
1217,1481089
-5527,30547729
-11461,131354521
-5378,28922884
-18020,324720400
-10781,116229961
3066,9400356
1414,1999396
-19147,366607609
14577,212488929
1048,1098304
-16932,286692624
-19745,389865025
-15559,242082481
19431,377563761
-19916,396647056
1670,2788900
10920,119246400
10046,100922116
2443,5968249
1497,2241009
-16321,266375041
-7265,52780225
3756,14107536
-15412,237529744
-10919,119224561
-10514,110544196
-102,10404
19380,375584400
-12140,147379600
9112,83028544
8155,66504025
-9610,92352100
-10857,117874449
10251,105083001
19766,390694756
-7905,62489025
3516,12362256
14133,199741689
-12073,145757329
-10581,111957561
-761,579121
10082,101646724
174,30276
-11347,128754409
10689,114254721
-3492,12194064
1861,3463321
8983,80694289
2210,4884100
-15541,241522681
16926,286489476
-8296,68823616
6376,40653376
5653,31956409
-19220,369408400
-17015,289510225
7941,63059481
13956,194769936
15865,251698225
16254,264192516
8927,79691329
-9572,91623184
12860,165379600
-14429,208196041
-15204,231161616
12150,147622500
12066,145588356
9858,97180164
15361,235960321
5657,32001649
12476,155650576
3990,15920100
15378,236482884
-11230,126112900
17664,312016896
-371,137641
-15364,236052496
6128,37552384
-4949,24492601
-8871,78694641
13203,174319209
-17211,296218521
-9519,90611361
10487,109977169
-8289,68707521
-15404,237283216
14537,211324369
-11361,129072321
10112,102252544
-6879,47320641
12955,167832025
8476,71842576
18223,332077729
14069,197936761
-3604,12988816
8344,69622336
-5208,27123264
-5092,25928464
14014,196392196
-3570,12744900
6082,36990724
6666,44435556
-19953,398122209
-16133,260273689
-3541,12538681
-17560,308353600
-13161,173211921
-7311,53450721
-10,100
-15498,240188004
-8081,65302561
9655,93219025
19520,381030400
11001,121022001
6574,43217476
-7401,54774801
-11792,139051264
14642,214388164
15080,227406400
-13921,193794241
-2602,6770404
8807,77563249
-3474,12068676
2537,6436369
13284,176464656
1032,1065024
17476,305410576
8620,74304400
18849,355284801
-2802,7851204
-7034,49477156
2239,5013121
-10427,108722329
-25,625
12076,145829776
-3919,15358561
2138,4571044
-2085,4347225
18598,345885604
-19540,381811600
-11429,130622041
5845,34164025
-1657,2745649
9139,83521321
5080,25806400
-10528,110838784
11947,142730809
-14969,224070961
18203,331349209
-18185,330694225
-11895,141491025
-1176,1382976
-12662,160326244
15956,254593936
6647,44182609
1456,2119936
-8121,65950641
3268,10679824
13626,185667876
-16856,284124736
15243,232349049
-17598,309689604
11647,135652609
-15407,237375649
-14935,223054225
-3888,15116544
-8845,78234025
-17152,294191104
-18413,339038569
6832,46676224
-15880,252174400
16734,280026756
-13124,172239376
2348,5513104
-13292,176677264
-13087,171269569
18262,333500644
10392,107993664
-8448,71368704
-15994,255808036
19618,384865924
-12314,151634596
16745,280395025
-8176,66846976
1577,2486929
-12115,146773225
16612,275958544
8830,77968900
11182,125037124
5186,26894596
17607,310006449
7868,61905424
-16904,285745216
-18353,336832609
-3446,11874916
-18418,339222724
-2362,5579044
-10167,103367889
13505,182385025
18035,325261225
-781,609961
12818,164301124
5597,31326409
-11496,132158016
5259,27657081
-1172,1373584
-5632,31719424
2451,6007401
11773,138603529
-18278,334085284
10360,107329600
-8147,66373609
-313,97969
-3831,14676561
-14243,202863049
-2487,6185169
662,438244
2804,7862416
-7092,50296464
668,446224
-713,508369
-2849,8116801
5797,33605209
-808,652864
-9333,87104889
12073,145757329
-13067,170746489
-2900,8410000
10444,109077136
3310,10956100
7668,58798224
-8489,72063121
9884,97693456
-16213,262861369
-7969,63504961
10005,100100025
-11542,133217764
19075,363855625
11976,143424576
-6493,42159049
5699,32478601
2553,6517809
18316,335475856
1798,3232804
-6021,36252441
-340,115600
12035,144841225
5602,31382404
13972,195216784
-5461,29822521
-8442,71267364
15464,239135296
-8644,74718736
-6608,43665664
-16647,277122609
-9540,91011600
12936,167340096
-12641,159794881
-10346,107039716
-3498,12236004
-1628,2650384
6105,37271025
-7220,52128400
-18371,337493641
10434,108868356
-19585,383572225
-4834,23367556
-11776,138674176
5048,25482304
3779,14280841
4919,24196561
19848,393943104
-1226,1503076
12335,152152225
-8939,79905721
14945,223353025
4833,23357889
18824,354342976
-6363,40487769
5535,30636225
10415,108472225
-1669,2785561
4829,23319241
-3470,12040900
17057,290941249
11091,123010281
15614,243796996
-8359,69872881
-12888,166100544
10214,104325796
-6736,45373696
-3447,11881809
-4814,23174596
1292,1669264
-10372,107578384
7669,58813561
-19394,376127236
6676,44568976
14282,203975524
8636,74580496
-8649,74805201
-5057,25573249
18494,342028036
18683,349054489
-4442,19731364
-13863,192182769
1352,1827904
737,543169
-9663,93373569
7094,50324836
-12735,162180225
5663,32069569
18485,341695225
16476,271458576
-7363,54213769
-15422,237838084
-12270,150552900
-19816,392673856
1051,1104601
-12431,154529761
-2990,8940100
19511,380679121
16248,263997504
-15379,236513641
-18328,335915584
9441,89132481
-9682,93741124
11864,140754496
-6324,39992976
-14055,197543025
-12462,155301444
17404,302899216
-13179,173686041
2448,5992704
1853,3433609
15814,250082596
-17083,291828889
15879,252142641
15284,233600656
-15901,252841801
17331,300363561
10720,114918400
-15635,244453225
13412,179881744
-18192,330948864
-17591,309443281
3719,13830961
-1798,3232804
-4244,18011536
6669,44475561
5099,25999801
-16068,258180624
-7893,62299449
-11611,134815321
-15067,227014489
661,436921
5444,29637136
13591,184715281
-1598,2553604
12083,145998889
9286,86229796
-15238,232196644
-12541,157276681
-3753,14085009
13085,171217225
-7683,59028489
4760,22657600
-19915,396607225
12550,157502500
-6709,45010681
17998,323928004
17121,293128641
-5600,31360000
13774,189723076
-12839,164839921
-6701,44903401
-7571,57320041
18458,340697764
-18481,341547361
5691,32387481
11728,137545984
-8700,75690000
-11902,141657604
-7350,54022500
-6922,47914084
5975,35700625
-7101,50424201
3683,13564489
19510,380640100
-4138,17123044
-13028,169728784
-1234,1522756
3823,14615329
9862,97259044
-10058,101163364
-14703,216178209
-17402,302829604
19625,385140625
-17485,305725225
-10233,104714289
-1603,2569609
-5149,26512201
-16826,283114276
-17794,316626436
7601,57775201
2940,8643600
-5737,32913169
-6099,37197801
-16240,263737600
-13995,195860025
-4053,16426809
4897,23980609
-7246,52504516
9423,88792929
169,28561
-11856,140564736
14164,200618896
14715,216531225
-12421,154281241
-2981,8886361
-14441,208542481
2616,6843456
-3156,9960336
10145,102921025
12044,145057936
-12826,164506276
5201,27050401
14115,199233225
-9445,89208025
-1712,2930944
-17877,319587129
-2531,6405961
6143,37736449
16674,278022276
-5608,31449664
14657,214827649
-9978,99560484
-2307,5322249
15921,253478241
12287,150970369
-18404,338707216
17210,296184100
10289,105863521
15272,233233984
17183,295255489
-7143,51022449
16077,258469929
-10083,101666889
5320,28302400
4809,23126481
-18778,352613284
-7119,50680161
7587,57562569
-2326,5410276
-19825,393030625
1005,1010025
18091,327284281
5633,31730689
-6642,44116164
5208,27123264
4086,16695396
3431,11771761
13421,180123241
313,97969
-2219,4923961
-13297,176810209
-14561,212022721
-567,321489
-12063,145515969
-19264,371101696
13870,192376900
9762,95296644
-4700,22090000
17551,308037601
-8166,66683556
-9553,91259809
-3977,15816529
18329,335952241
16622,276290884
3869,14969161
5956,35473936
-6546,42850116
-10315,106399225
-10398,108118404
-18902,357285604
6994,48916036
-8521,72607441
2619,6859161
-13323,177502329
-15728,247369984
-12181,148376761
-14730,216972900
-2309,5331481
-15212,231404944
-528,278784
7248,52533504
11118,123609924
-11552,133448704
-6750,45562500
-8709,75846681
5824,33918976
-2999,8994001
-12120,146894400
-14916,222487056
-14097,198725409
3134,9821956
-9808,96196864
-4590,21068100
-3360,11289600
-7079,50112241
-993,986049
-9105,82901025
14877,221325129
15655,245079025
3273,10712529
-736,541696
18971,359898841
7735,59830225
-15493,240033049
19612,384630544
4841,23435281
12956,167857936
1997,3988009
4531,20529961
820,672400
-5353,28654609
11484,131882256
15346,235499716
13020,169520400
-14859,220789881
11933,142396489
8725,76125625
-6588,43401744
3541,12538681
-18931,358382761
13596,184851216
8116,65869456
-17352,301091904
-12733,162129289
-6903,47651409
7800,60840000
6006,36072036
-410,168100
3901,15217801
-8981,80658361
-5446,29658916
8235,67815225
6453,41641209
-16051,257634601
-3055,9333025
344,118336
13257,175748049
-10413,108430569
-12536,157151296
10677,113998329
-4600,21160000
561,314721
5567,30991489
849,720801
1137,1292769
-8551,73119601
18861,355737321
-16918,286218724
9853,97081609
5702,32512804
1863,3470769
327,106929
-17958,322489764
16888,285204544
1253,1570009
-3817,14569489
-2585,6682225
-576,331776
-3994,15952036
-7436,55294096
-5501,30261001
-4515,20385225
-11152,124367104
9618,92505924
-19478,379392484
3854,14853316
-14071,197993041
-3620,13104400
-14338,205578244
-6291,39576681
12918,166874724
17797,316733209
3847,14799409
-6924,47941776
-8789,77246521
-11492,132066064
-6552,42928704
-6644,44142736
8330,69388900
-12321,151807041
-7748,60031504
12388,153462544
9778,95609284
10464,109495296
14015,196420225
13315,177289225
5793,33558849
-7292,53173264
17464,304991296
-10309,106275481
-17702,313360804
-9421,88755241
2873,8254129
-10190,103836100
-8927,79691329
18839,354907921
-3456,11943936
3620,13104400
-16034,257089156
-11564,133726096
10031,100620961
19200,368640000
17132,293505424
-3226,10407076
19215,369216225
8833,78021889
19730,389272900
-12067,145612489
-4178,17455684
15706,246678436
585,342225
-2130,4536900
1138,1295044
-12871,165662641
10238,104816644
-13557,183792249
-4561,20802721
-5413,29300569
-19737,389549169
-17200,295840000
-12076,145829776
-308,94864
-19847,393903409
1396,1948816
-2475,6125625
-14225,202350625
-6696,44836416
-5272,27793984
15227,231861529
10311,106316721
-15960,254721600
-14302,204547204
12633,159592689
1590,2528100
-8053,64850809
-17413,303212569
1387,1923769
19411,376786921
5046,25462116
-11129,123854641
-13404,179667216
-17392,302481664
8056,64899136
16708,279157264
11389,129709321
19332,373726224
15986,255552196
-5255,27615025
10095,101909025
-11077,122699929
9938,98763844
-7469,55785961
-1001,1002001
-17831,317944561
11587,134258569
11523,132779529
7975,63600625
-861,741321
-15392,236913664
-12299,151265401
15648,244859904
-12519,156725361
9538,90973444
-8059,64947481
2884,8317456
1361,1852321
-11008,121176064
19804,392198416
-9154,83795716
3060,9363600
-2020,4080400
14504,210366016
2192,4804864
11253,126630009
15476,239506576
6741,45441081
-5369,28826161
7293,53187849
-12089,146143921
-1495,2235025
-14743,217356049
9124,83247376
10219,104427961
-13698,187635204
-3099,9603801
-2609,6806881
15484,239754256
-1020,1040400
18364,337236496
-19189,368217721
15405,237314025
-11662,136002244
12016,144384256
-11972,143328784
-14278,203861284
2794,7806436
9594,92044836
8101,65626201
12788,163532944
-14430,208224900
8188,67043344
-15906,253000836
15179,230402041
5118,26193924
-3547,12581209
15044,226321936
-5343,28547649
-13806,190605636
-9034,81613156
-2882,8305924
-2506,6280036
-12410,154008100
-5175,26780625
17884,319837456
-5851,34234201
-4913,24137569
17094,292204836
-413,170569
-11687,136585969
-675,455625
13603,185041609
-12415,154132225
15313,234487969
8209,67387681
19649,386083201
11936,142468096
-1137,1292769
3506,12292036
-3081,9492561
6763,45738169
16120,259854400
-2331,5433561
-15134,229037956
-1863,3470769
128,16384
-9566,91508356
-14059,197655481
18857,355586449
-9198,84603204
19763,390576169
-18608,346257664
10158,103184964
13788,190108944
8640,74649600
14326,205234276
12716,161696656
-8949,80084601
-18090,327248100
-18444,340181136
13570,184144900
16418,269550724
16452,270668304
11538,133125444
17813,317302969
-1036,1073296
-17093,292170649
-16937,286861969
17033,290123089
4368,19079424
19945,397803025
5357,28697449
11787,138933369
-3117,9715689
19564,382750096
-17500,306250000
2818,7941124
1363,1857769
-19236,370023696
-12822,164403684
-8413,70778569
-1993,3972049
-7010,49140100
-17802,316911204
9708,94245264
-16991,288694081
16015,256480225
-5877,34539129
-9214,84897796
3947,15578809
786,617796
10598,112317604
7674,58890276
4946,24462916
16045,257442025
-11737,137757169
17814,317338596
5280,27878400
14399,207331201
-10580,111936400
-13442,180687364
1408,1982464
-8085,65367225
5088,25887744
-6213,38601369
2248,5053504
-1733,3003289
18342,336428964
-3516,12362256
-8168,66716224
-5853,34257609
19823,392951329
-147,21609
4961,24611521
-19506,380484036
-17819,317516761
9345,87329025
-18547,343991209
-18043,325549849
-3738,13972644
-14643,214417449
12600,158760000
-1363,1857769
19178,367795684
-2955,8732025
3271,10699441
14905,222159025
-9956,99121936
-14337,205549569
-11996,143904016
7864,61842496
-16201,262472401
-258,66564
-3250,10562500
-1434,2056356
-6882,47361924
-6200,38440000
-9884,97693456
-14739,217238121
19648,386043904
707,499849
12351,152547201
1790,3204100
16388,268566544
-15077,227315929
18789,353026521
-15644,244734736
13677,187060329
-16577,274796929
-19881,395254161
2174,4726276
10499,110229001
13640,186049600
2161,4669921
9386,88096996
-14802,219099204
-10956,120033936
-9625,92640625
-14924,222725776
4438,19695844
4758,22638564
13110,171872100
13868,192321424
-1225,1500625
-9271,85951441
-1653,2732409
19471,379119841
-5500,30250000
1956,3825936
6075,36905625
-17841,318301281
3119,9728161
15942,254147364
11301,127712601
9861,97239321
-15766,248566756
4376,19149376
3874,15007876
-13620,185504400
-2425,5880625
881,776161
-16018,256576324
12489,155975121
19734,389430756
19166,367335556
-2831,8014561
-504,254016
-15608,243609664
-6593,43467649
273,74529
-9360,87609600
-18678,348867684
13895,193071025
17766,315630756
15512,240622144
17614,310252996
-18985,360430225
6954,48358116
-7210,51984100
8750,76562500
9200,84640000
-8818,77757124
-10693,114340249
-15519,240839361
4126,17023876
-133,17689
-17233,296976289
-4643,21557449
-17880,319694400
-13686,187306596
-11019,121418361
9499,90231001
-10608,112529664
17832,317980224
2629,6911641
-2473,6115729
14951,223532401
-7037,49519369
7902,62441604
17703,313396209
14041,197149681
-18762,352012644
-10615,112678225
18686,349166596
-11142,124144164
-5849,34210801
-19632,385415424
-5855,34281025
-18004,324144016
7221,52142841
7053,49744809
15939,254051721
1613,2601769
13122,172186884
821,674041
1442,2079364
7018,49252324
-6451,41615401
11196,125350416
14340,205635600
16894,285407236
-15964,254849296
12877,165817129
8292,68757264
12543,157326849
-11935,142444225
-10540,111091600
16573,274664329
17696,313148416
-14929,222875041
-10800,116640000
16431,269977761
239,57121
-419,175561
-5847,34187409
-3973,15784729
14898,221950404
-13055,170433025
-17241,297252081
13187,173896969
-15319,234671761
3217,10349089
-221,48841
-11594,134420836
18833,354681889
-13071,170851041
17764,315559696
-3913,15311569
5109,26101881
-8004,64064016
-1945,3783025
-15143,229310449
-14235,202635225
-15009,225270081
4806,23097636
8761,76755121
2253,5076009
-6223,38725729
3080,9486400
-5717,32684089
-9935,98704225
-17488,305830144
-14104,198922816
-12644,159870736
-11432,130690624
-16079,258534241
-10681,114083761
18134,328841956
888,788544
-18858,355624164
11352,128867904
-935,874225
-1393,1940449
-18729,350775441
-19002,361076004
8162,66618244
-15119,228584161
-6077,36929929
-3178,10099684
3336,11128896
-5654,31967716
-18427,339554329
3463,11992369
12865,165508225
5298,28068804
9611,92371321
8570,73444900
3889,15124321
11726,137499076
-19373,375313129
6446,41550916
-5766,33246756
-11359,129026881
16835,283417225
17808,317124864
3737,13965169
12488,155950144
7156,51208336
9843,96884649
-501,251001
-8394,70459236
-12996,168896016
-10146,102941316
15601,243391201
2485,6175225
-5474,29964676
-9431,88943761
-7240,52417600
-15211,231374521
-3529,12453841
8716,75968656
-2799,7834401
-9728,94633984
-11896,141514816
16599,275526801
7405,54834025
-5725,32775625
-16116,259725456
-10668,113806224
9930,98604900
-13465,181306225
2061,4247721
2007,4028049
-15408,237406464
-7976,63616576
635,403225
-16591,275261281
17520,306950400
-16229,263380441
17972,322992784
-16482,271656324
-10096,101929216
8894,79103236
17303,299393809
8779,77070841
15266,233050756
11156,124456336
6617,43784689
-19798,391960804
-9067,82210489
-11954,142898116
5434,29528356
-1822,3319684
2821,7958041
4870,23716900
-7585,57532225
4611,21261321
-10838,117462244
-4344,18870336
-10561,111534721
12233,149646289
8746,76492516
7012,49168144
18988,360544144
-2221,4932841
-4649,21613201
6934,48080356
-15237,232166169
14977,224310529
-12428,154455184
-6673,44528929
5110,26112100
-15189,230705721
-16801,282273601
-1888,3564544
-14269,203604361
-19311,372914721
4111,16900321
4394,19307236
-10115,102313225
19996,399840016
-9941,98823481
-8420,70896400
5968,35617024
56,3136
19111,365230321
-10666,113763556
-14379,206755641
15135,229068225
8030,64480900
3570,12744900
-8503,72301009
-12031,144744961
17699,313254601
-3428,11751184
675,455625
14906,222188836
-15703,246584209
-4447,19775809
13765,189475225
10791,116445681
15981,255392361
8106,65707236
-15533,241274089
-5157,26594649
-481,231361
-2993,8958049
-13751,189090001
-5832,34012224
16016,256512256
-457,208849
-3331,11095561
15756,248251536
-9782,95687524
-13521,182817441
-12216,149230656
-7287,53100369
5371,28847641
15492,240002064
-10873,118222129
4217,17783089
-4611,21261321
12787,163507369
234,54756
15204,231161616
2853,8139609
-18624,346853376
-7294,53202436
3202,10252804
-5498,30228004
-9720,94478400
-12172,148157584
7506,56340036
12998,168948004
-14685,215649225
-5650,31922500
8316,69155856
13599,184932801
-949,900601
-3737,13965169
1742,3034564
-4370,19096900
-8462,71605444
11513,132549169
-16844,283720336
-8921,79584241
10732,115175824
5527,30547729
-5856,34292736
6077,36929929
4842,23444964
12750,162562500
5429,29474041
-8906,79316836
-8465,71656225
-16923,286387929
13688,187361344
-4858,23600164
-3895,15171025
3397,11539609
-4905,24059025
902,813604
18195,331058025
-13093,171426649
-13781,189915961
9802,96079204
-12882,165945924
-15494,240064036
-16189,262083721
16456,270799936
-15089,227677921
-9555,91298025
-763,582169
-2332,5438224
3065,9394225
18395,338376025
406,164836
1720,2958400
-8207,67354849
-7503,56295009
-14159,200477281
-16629,276523641
-11370,129276900
16372,268042384
8411,70744921
-2086,4351396
18512,342694144
-15176,230310976
-2114,4468996
13094,171452836
-6216,38638656
-3847,14799409
-16521,272943441
-9187,84400969
-15797,249545209
133,17689
-9181,84290761
2552,6512704
8046,64738116
-12928,167133184
-5300,28090000
2043,4173849
3376,11397376
14999,224970001
-16215,262926225
-1636,2676496
4144,17172736
14159,200477281
469,219961
11018,121396324
7763,60264169
-17544,307791936
-18515,342805225
9187,84400969
-16076,258437776
19657,386397649
-10624,112869376
-2368,5607424
12224,149426176
1241,1540081
2153,4635409
-711,505521
-5553,30835809
-9589,91948921
9649,93103201
-5231,27363361
19628,385258384
15150,229522500
18737,351075169
-9121,83192641
-9620,92544400
12556,157653136
17848,318551104
-10833,117353889
2047,4190209
-8926,79673476
12858,165328164
-5137,26388769
430,184900
6470,41860900
12941,167469481
-11119,123632161
1318,1737124
-14221,202236841
4468,19963024
15195,230888025
-8050,64802500
-10714,114789796
-12714,161645796
3429,11758041
11563,133702969
7656,58614336
19918,396726724
6400,40960000
-10363,107391769
3757,14115049
4948,24482704
5196,26998416
13164,173290896
-11724,137452176
6477,41951529
3932,15460624
-7716,59536656
-837,700569
943,889249
6227,38775529
3328,11075584
732,535824
-9757,95199049
16373,268075129
397,157609
10980,120560400
-13191,174002481
7784,60590656
1857,3448449
6966,48525156
15471,239351841
16177,261695329
4725,22325625
-18170,330148900
17475,305375625
-3303,10909809
-7714,59505796
16729,279859441
-4066,16532356
-12409,153983281
-19072,363741184
-17414,303247396
-11905,141729025
12417,154181889
1989,3956121
16788,281836944
15078,227346084
-13036,169937296
-3095,9579025
16273,264810529
14896,221890816
-16033,257057089
13782,189943524
2208,4875264
-1135,1288225
13687,187333969
14693,215884249
16870,284596900
-18183,330621489
15741,247779081
9673,93566929
10294,105966436
10463,109474369
-16085,258727225
-19793,391762849
-11070,122544900
-2958,8749764
-19693,387814249
-18987,360506169
17996,323856016
-10231,104673361
-6159,37933281
-16016,256512256
-5214,27185796
-15885,252333225
18431,339701761
-9507,90383049
19176,367718976
-6419,41203561
14672,215267584
-4979,24790441
-4685,21949225
10309,106275481
11138,124055044
-14973,224190729
-11164,124634896
7823,61199329
12580,158256400
-17879,319658641
-2571,6610041
-19076,363893776
-2697,7273809
-749,561001
14428,208167184
16796,282105616
-16791,281937681
-5184,26873856
-19114,365344996
-12880,165894400
5167,26697889
19704,388247616
-13853,191905609
12622,159314884
17088,291999744
-9606,92275236
